|id|created_at|name|followers_count|favorite_count|retweet_count|flag|full_text|label
140|1113516423157092352|2019-04-03 18:59:38|Florenciagurev1|132|0|5|Macri|RT @RaulGodoyPTS: Que significa Cipayo ? ...Macri le pide perdon al FMI, en lugar de disculparse con 13 millones de pobres |neutral
141|1113516418002227201|2019-04-03 18:59:36|MartinGDekano|910|0|8|Macri|"RT @CaroRossi8: Macri: ""Vamos a apoyar a las pymes y los comercios""  Las pymes y los comercios en Posadas:   ""Estamos regalando"" ""Liquidacion…"|positive
142|1113516408787361792|2019-04-03 18:59:34|4anosderisa|442|0|6|Macri|RT @PeronismoXTodos: Buenos dias.             Segun @majulluis , Fariña goza de prestigio😂🤣🤣😂           Fariña-prestigio🤣🤣           Macri-honed…|positive
143|1113516393532731393|2019-04-03 18:59:31|miablanco__|192|0|5130|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
144|1113516380995903490|2019-04-03 18:59:28|FrancoSterponi2|1041|0|4981|Macri|RT @itsborda: que te pasa macri la concha puta de tu madre |positive
145|1113516380568150016|2019-04-03 18:59:27|hectorarcangel2|448|0|0|Macri|@Mauric_macri PROBLEMAS PARA GOBERNAR !!!.CUANDO PAPITO TE DABA TODO .TE ESTABA HACIENDO UN GRAN MAL...ESTABA CREANDO UN GRAN MAL PARA LA SOCIEDAD .CUANDO SE DIO CUENTA YA ERA TARDE .OJO PARA EL GRUESO DE LA SOCIEDAD LES GUSTE Y APLAUDAN .SOLO VIVEN DEL RESENTIMIENTO Y EL EGOISMO|neutral
146|1113516380031266819|2019-04-03 18:59:27|samu40106|656|0|5130|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
147|1113516376180842498|2019-04-03 18:59:26|ramiroaraujo30|1436|0|5130|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
148|1113516374209515520|2019-04-03 18:59:26|Pierresteguy01|512|0|5130|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
149|1113516353867145218|2019-04-03 18:59:21|RosinaPautasso|401|0|148|Macri|RT @afterpanchy: si sam smith pudo superar a brandon flynn yo puedo superar a un pelotudo que voto a macri|positive
150|1113516353347047428|2019-04-03 18:59:21|clau00154328|115|1|0|Macri|Ojala MACRI te Aumente las Ganad de estar CONMIGO Bbcito!!.. 😁😏|positive
151|1113516349647740928|2019-04-03 18:59:20|gabaloblaw|186|0|2|Macri|RT @crisexeflores: Con Cristina / Con Macri |neutral
152|1113516332195119106|2019-04-03 18:59:16|damavermelha13|4811|0|213|Macri|RT @cynaramenezes: supermercados da argentina, um dos maiores produtores e exportadores de carne do mundo, colocam ALARME na carne; e so se…|neutral
153|1113516330467057664|2019-04-03 18:59:15|TotoLedesma15|1987|0|19|Macri|RT @natiiibarbozaa: menu de todos los dias si vuelven a votar a Macri |positive
154|1113516309373947905|2019-04-03 18:59:10|CristinaTerzolo|1200|0|0|Macri|@rolandosantoro6 Enloqueciste???? MACRI  Morales si queres pero Alfonsin??? Seria un Chacho Alvarez|negative
155|1113516308908392448|2019-04-03 18:59:10|Piru_laura|2894|0|11|Macri|RT @rolandosantoro6: PREGUNTO, es descabellado que se baraje una Formula:  MACRI - ALFONSIN???  PARA PRESIDENTE Y VICE??|negative
156|1113516301266321417|2019-04-03 18:59:09|Simonnsd|1447|0|24|Macri|RT @11Enzito: Ojala Macri te aumente las ganas de estar conmigo bb ahr jajajajaa|neutral
157|1113516296136790019|2019-04-03 18:59:07|MARIASILVIAMEDI|1741|0|177|Macri|RT @GFrondizi: #buenmiercoles  La semana pasada te dije q Macri sacaba el 60% de los votos  Ayer te anticipe ante q todos q el vice seria rad…|positive
158|1113516293343338496|2019-04-03 18:59:07|omar_urso|651|1|1|Macri|A chuparrrrrla !!Piensan que en todos los gobiernos van a encontrar un Macri! Jajajaja  #CarrioAIndagatoriaYa #BonadioDesesperado #Navarro2019 #HabraConsecuencias |positive
159|1113516285160247297|2019-04-03 18:59:05|pedrosup769|1220|0|228|Macri|RT @MigueliusPaz: Sergio #Massa  Acaba de lanzar  la propuesta  10 compromisos  por la Argentina,  Avisenle  que con un compromiso  alcanza  Que de…|neutral
160|1113516284359135233|2019-04-03 18:59:04|rochipalacio|1847|0|61|Macri|RT @soria_josefinaa: Ojala macri te aumente las ganas de estar conmigo|neutral
161|1113516277090459655|2019-04-03 18:59:03|GhiottiD|470|0|0|Macri|@javiernavia Tiene razon Beto Hanalfa. Cristina propone a Flor de vice de Macri  ...|neutral
162|1113516276406738944|2019-04-03 18:59:03|martucesio|242|0|5131|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
163|1113516273403596800|2019-04-03 18:59:02|joseluisdamico1|1131|0|0|Macri|Por falta de consumo el gobierno presenta rebajas (que no se por que pusieron intereses) en  Ahora 12   Para mi que Macri encontro el diario intimo de Cristina   Es todo mas de lo mismo....|neutral
164|1113516270060822528|2019-04-03 18:59:01|DanielA50614038|110|0|12|Macri|RT @Pau_macrista: La causa a samid arranco en El año 1996  Paso por menem  Paso por duhalde  Paso por de la Rua  Paso por Nestor  Paso por Crist…|negative
165|1113516262989139970|2019-04-03 18:58:59|cmatias_l|1763|1|0|Macri|@miriamlrtg7 Ya me cobran ganancias. Gracias a Macri porque antes estaba exento.|negative
166|1113516249709936640|2019-04-03 18:58:56|AmandaRegresa|2735|0|523|Macri|RT @GFrondizi: Macri en octubre saca el 60% de los votos  Y @GFrondizi invitara a todos los twitteros para ir canal por canal radio por radi…|positive
167|1113516240805552134|2019-04-03 18:58:54|EnriqueBerraond|142|0|76|Macri|RT @hernanletcher: Para los que esperan con ansias la llegada de dolares por cosecha, lamentamos informarles que es el peor trimestre de li…|negative
168|1113516232257540097|2019-04-03 18:58:52|nanaHarta|20022|0|99|Macri|RT @victorfyt: A tres años de Panama Papers, que en Argentina resulto ser una cortina de humo inventada para desestabilizar a Mauricio Macr…|neutral
169|1113516231808696322|2019-04-03 18:58:52|aguss_carr|1049|0|5131|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
170|1113516222434484225|2019-04-03 18:58:50|FernandoJLSales|2899|0|6|Macri|RT @CludiaSarti2: “Supermercados colocam alarme na carne e restringem a compra do leite mais barato a apenas um litro por consumidor”   Vene…|neutral
171|1113516220786073600|2019-04-03 18:58:49|Abru_pe|601|0|0|Macri|@bluefrxncina JAJAJJAJAA yo do vote a macri porque estudiare en una universidad publica pero NO LE DEBO NADA A NADIE|positive
172|1113516207813144576|2019-04-03 18:58:46|NeJuanma|55|0|810|Macri|RT @rinconet: ¡Pero, Sergio, apenas asumio Macri lo acompañaste a Davos para saludar la bendicion de la desregulacion financiera, esa que i…|neutral
173|1113516207288782851|2019-04-03 18:58:46|Yarii34110736|104|0|0|Macri|"Hay una chica en YouTube  que uso la palabra ""MACRI""  como insulto JAJAJAJAAJAJ ay dios la amo"|negative
174|1113516205288108034|2019-04-03 18:58:46|FlorEsparza1|635|0|5131|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
175|1113516204923158529|2019-04-03 18:58:46|martiric2001|466|0|99|Macri|RT @Cambiemos2_0: #ViceCambiemos  Para vos, ¿Quien tiene que ser el vice de Mauricio Macri para las elecciones 2019? Vota en el siguiente li…|positive
176|1113516201353854976|2019-04-03 18:58:45|Florenciagurev1|132|0|30|Macri|RT @PTSarg: Al FMI le pagaran todos: hay que romper con el y dejar de pagar la deuda a los especuladores, entre otras medidas de emergencia…|neutral
177|1113516194915586048|2019-04-03 18:58:43|KarenRoa_|3711|0|5131|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
178|1113516189672718338|2019-04-03 18:58:42|Rodree_Chavez|80|0|0|Macri|@AORUS_LATAM Jaja gracias macri 💪💪👊👊🤗🤗 este año lo vuelvo a votar 😆😆😆|positive
179|1113516178046058496|2019-04-03 18:58:39|rosariociociano|238|0|264|Macri|RT @MarianoSArg: Estoy escuchando a @SergioMassa , maravilloso!! Si no supiera que apoyo a Macri siempre y que le voto todas las leyes, ter…|positive
180|1113516172203442176|2019-04-03 18:58:38|filosogogriego|21339|0|1|Macri|RT @ZacLiliana: @filosogogriego No es para nada exagerado...solo que somos insoportables GANA MACRI!!!!|positive
181|1113516167514206210|2019-04-03 18:58:37|ezeefaarias|74|0|5131|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
182|1113516166008459266|2019-04-03 18:58:36|Kati_Cragnolini|610|0|1|Macri|RT @Karenbrandalis1: Culpa de Macri hoy viaje parada mas de 1h bue|negative
183|1113516164926312448|2019-04-03 18:58:36|Just_Like_Yas|355|0|5131|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
184|1113516163588345856|2019-04-03 18:58:36|napoleonsolo13|177|0|189|Macri|RT @AliciaCastroAR: Vamos recordando lo que no nos gusta de Massa: - El peinadito- La Voz- La incoherencia- Otros detalles: banco a los bui…|positive
185|1113516161336074240|2019-04-03 18:58:35|surquilmes|1717|0|1645|Macri|RT @gabiestevezok: Menem: 7 escuelas  De la Rua: 0 escuelas  NK/CFK: 1824 escuelas  Macri: cierre de escuelas  Ademas, subejecutan el presupues…|neutral
186|1113516154784485376|2019-04-03 18:58:34|Valentinreyno17|226|0|5131|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
187|1113516135062884353|2019-04-03 18:58:29|unclesalty94|27|0|2|Macri|RT @agustiin1542: toy cansado de cargar la sube cada dos dias la concha bien de tu madre macri pedazo de otario|positive
188|1113516131850104834|2019-04-03 18:58:28|cleochiqui|4434|0|1|Macri|RT @LaliBeht: Accionistas entre los que se encuentra MAURICIO MACRI |neutral
189|1113516104515751937|2019-04-03 18:58:22|JOT2200|74|0|72|Macri|RT @FerIglesias: Macri se cae a pedazos. Por eso Horacio y Mariu se despegaron de la presidencial para que no les tirara la boleta para aba…|negative
190|1113516104176025601|2019-04-03 18:58:22|meluvelazquez9|241|0|5131|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
191|1113516096865353735|2019-04-03 18:58:20|Lechuza9|4923|0|56|Macri|RT @El_vengaK: Distintos juzgados del mundo recuperaron de los panama papers casi 1.200 millones de USD, menos en Argentina, que segun la j…|neutral
192|1113516091588870149|2019-04-03 18:58:19|1964_lucio|134|0|0|Macri|...con el embajador en EEUU de Macri...???? 🤦🏻‍♂️|neutral
193|1113516091270213637|2019-04-03 18:58:18|_danykings|447|0|167|Macri|RT @MJauretche: El ex agente de inteligencia Barreiro declaro ante el juez Ramos Padilla pertenecer a un grupo de espionaje al servicio de…|neutral
194|1113516085146525697|2019-04-03 18:58:17|EnriqueBerraond|142|0|203|Macri|RT @AliciaCastroAR: Tambien @SergioMassa saludo, al igual que Macri, junto a Pichetto y @UrtubeyJM al autoproclamado “presidente” Guaido. N…|positive
195|1113516070709669888|2019-04-03 18:58:14|Rvidesnasser|860|0|5131|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
196|1113516066343407616|2019-04-03 18:58:13|Jdnbaddd|516|0|5131|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
197|1113516054456750082|2019-04-03 18:58:10|Tiiincho_Dupuy|1087|0|2518|Macri|RT @yocanibalAR: El Indio esta bien, Lollapalooza esta bien, Cosquin rock esta bien, Woodstock esta bien.    ¿saben que esta mal? votar a Mac…|negative
198|1113516052401524736|2019-04-03 18:58:09|Valennrojas_|225|0|5131|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
199|1113516034877722624|2019-04-03 18:58:05|CeciBravo123|75|0|17|Macri|RT @EmiliaiIbanez: Macri, esto se esta volviendo MUY personal |neutral
200|1113516025016877057|2019-04-03 18:58:03|filosogogriego|21339|0|1|Macri|RT @rosa_de_la_vega: @filosogogriego Si... Las redes fueron un apoyo a macri.... Y espero derroten a los innombrables|neutral
201|1113516020382171136|2019-04-03 18:58:02|jvberbotto|584|0|1|Macri|RT @mariapax5: @Miguel_Boggiano Yo prefiero que le explote a Macri. Al menos desactivo unas cuantas bombas: deja mercado abierto, capacidad…|positive
202|1113516017790128128|2019-04-03 18:58:01|unajo_dida|1378|0|344|Macri|RT @Cronistacom: Macri tiene en ejecucion casi 300 obras impactaran favorablemente en el conurbano |neutral
203|1113516016745754624|2019-04-03 18:58:01|Silvio66145152|58|0|60|Macri|RT @FernandezAnibal: Para, para, para diria Fantino...  Vos me queres decir que estos adoradores del cuñado de Macri (mas vago que el cuñado…|positive
204|1113516000333455360|2019-04-03 18:57:57|sergiomtumo|142|0|10|Macri|RT @Charoli2015: El abogado de los hermanos Salomon  esta dandole pa que tengan y guarden..a  bulrich.....macri y Cia.    👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏…|positive
205|1113515997359689728|2019-04-03 18:57:56|AgustinEliann|114|0|0|Macri|CONTINUAN LAS BUENAS NOTICIAS CON EL GOBIERNO DE MACRI |positive
206|1113515996470497281|2019-04-03 18:57:56|ban1860|323|0|136|Macri|"RT @FernandezAnibal: ""Macri en llamas con Vidal por su acercamiento a Massa""  ""El hada buena de Cambiemos"" se mostro cercana al lider del Fr…"|positive
207|1113515995824570375|2019-04-03 18:57:56|silpatri100|177|0|33|Macri|RT @DulceAnny15_: Mi padre es Italiano y a pesar de toda la dificultades que tiene este pais, sigue apoyando el presidente Macri. No es un…|negative
208|1113515992326365184|2019-04-03 18:57:55|fckingmeIodrama|99|0|5131|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
209|1113515983761702914|2019-04-03 18:57:53|TataBatista9|1089|0|86|Macri|RT @abarajamelah: Zuleta dice que Macri se disfrazo de Freddy Mercury. Y, cual es????  Si Bergoglio se disfrazo de Papa. 🤷  @edufeiok|positive
210|1113515981593358336|2019-04-03 18:57:52|LaliBeht|2717|0|1|Macri|Accionistas entre los que se encuentra MAURICIO MACRI |neutral
211|1113515969832419328|2019-04-03 18:57:49|sergiomtumo|142|0|89|Macri|RT @a_b_berurier: Los socios civiles de la dictadura como macri, martinesz de hoz o magnetto se robaron empresas como Papel Prensa por medi…|neutral
212|1113515967399723008|2019-04-03 18:57:49|Gaspar52|1456|1|2|Macri|Carrio es tan CORRUPTA como sus socios de cambiemos.: Macri, Vidal, Larreta y demas. |neutral
213|1113515966602842115|2019-04-03 18:57:49|luisdesimonemdp|500|0|189|Macri|RT @AliciaCastroAR: Vamos recordando lo que no nos gusta de Massa: - El peinadito- La Voz- La incoherencia- Otros detalles: banco a los bui…|positive
214|1113515955223781376|2019-04-03 18:57:46|Soybety1|2104|0|156|Macri|RT @GustavoBruzone: Muchas veces en los ultimos tiempos me enoje con ella............    Pero nunca dude de su honestidad.....     Alguien muy…|negative
215|1113515953604763648|2019-04-03 18:57:46|ahora_ortegaK|926|0|17|Macri|RT @pepitovarela: Hay algun macrista en linea  que me explique porque el gobierno de Macri es un fracaso tras otro ?|negative
216|1113515952870703111|2019-04-03 18:57:45|Dgaceyguillo|101|0|1|Macri|RT @tiempoarg: Cumbre en la Rosada: en medio de la tension dentro de la Alianza Cambiemos, el gobierno llamo a los radicales y evalua sumar…|neutral
217|1113515927239315456|2019-04-03 18:57:39|fwmbohemio|531|0|0|Macri|"@Gatosylvestre Los.""radicales"" que estan con Macri no son Radicales son antiperonistas de antes y los anticristina de hoy Osea no sirven para nada"|neutral
218|1113515918133473283|2019-04-03 18:57:37|maaurovargas|317|0|4981|Macri|RT @itsborda: que te pasa macri la concha puta de tu madre |positive
219|1113515915130359808|2019-04-03 18:57:36|sabelbalbastro|183|0|8|Macri|RT @RPN_Oficial: Hernan Lombardi desguazo y destrozo la agencia TELAM  |negative
220|1113515914119536640|2019-04-03 18:57:36|melimendozaa_|441|0|5131|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
221|1113515912538279937|2019-04-03 18:57:36|NeydanRomano|275|0|5131|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
222|1113515893387145217|2019-04-03 18:57:31|pedrosup769|1220|0|107|Macri|RT @Kageamuchos_SA: Segun datos de CEPAL tenemos la deuda mas grande de la region, la cual asciende al 97,21% del PBI. En resumen, podemos…|neutral
223|1113515877612359680|2019-04-03 18:57:28|Nancyherondale|179|0|5131|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
224|1113515868477173761|2019-04-03 18:57:25|micasivorii|568|0|5131|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
225|1113515855499943937|2019-04-03 18:57:22|Guille_U2|847|0|36|Macri|RT @AdaLuisa9: #CarrioAIndagatoriaYa #BonadioDesesperado .Carrio y Oliveto CONSUMIAN DEL DELIVERY D'ALESIO.QUE TUL.....VAMOS LA MAFIA. CHAU…|positive
226|1113515854442958849|2019-04-03 18:57:22|davabu_|4964|0|0|Macri|Volver al mundo. BBC     Pobreza en Argentina: por que cada vez es mas dificil sobrevivir en el pais sudamericano. Mauricio Macri   |neutral
227|1113515852576501760|2019-04-03 18:57:22|EnriqueBerraond|142|0|189|Macri|RT @AliciaCastroAR: Vamos recordando lo que no nos gusta de Massa: - El peinadito- La Voz- La incoherencia- Otros detalles: banco a los bui…|positive
228|1113515849892151297|2019-04-03 18:57:21|TripodiNora|988|0|2|Macri|RT @INFOCASTELLANA: Financieras, en crisis: por tasas altas y elevada mora, acumulan perdidas por $400 millones  🤣🤣🤣🤣🤣🤣 CON MACRI HASTA LAS…|neutral
229|1113515830279573505|2019-04-03 18:57:16|AgustinEliann|114|0|0|Macri|Nunca en tu vida viste tanta destruccion en tan poco tiempo  No podes negar que Macri es como una especie de bomba atomica |neutral
230|1113515827964391424|2019-04-03 18:57:16|ChurryCrack|786|0|0|Macri|@lucianoderacing Jajaja el gobierno nacional no me da ninguna alegria  A vos si?  Macri te aumento hasta el aire...no te vi quejandote   No SOS un panqueque...SOS el rey de los panqueques|positive
231|1113515827511398401|2019-04-03 18:57:16|About_Bass|628|0|0|Macri|18.000$ un vuelo directo a rio  Renuncie macri|positive
232|1113515811782762501|2019-04-03 18:57:12|marians2019|735|0|36|Macri|RT @migepen: PERIODISMO?    Longobardi: Buen dia Sergio!  Berenstein: con Lavagna si    Longo: Macri se cae?  Bere: Lavagna le gana    Longo:Macri…|positive
233|1113515786365173760|2019-04-03 18:57:06|delffihernandez|653|0|5131|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
234|1113515785530552323|2019-04-03 18:57:06|lamumu5|758|0|31|Macri|RT @ElBrancaDMacri: Estoy indignado y furioso. En cualquier momento exploto! El pais arde. Macri es el objetivo a voltear. Florencia no va…|negative
235|1113515782384889856|2019-04-03 18:57:05|raulezequiel12|77|0|0|Macri|@rubalef che capo  tenes q darte cuenta q siempre  y cuando un presidente/a este al mando   jamas van a detenerlo   o xq mierda pensas q la  chorra de mierda  de tu cristi  esta ahora las justicia  xq ya se le fue el poder lo mismo pasara con macri si hizo cagada lo van a investigar|neutral
236|1113515781000765448|2019-04-03 18:57:04|libertarioivan|453|0|10|Macri|RT @Charoli2015: El abogado de los hermanos Salomon  esta dandole pa que tengan y guarden..a  bulrich.....macri y Cia.    👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏…|positive
237|1113515780719689731|2019-04-03 18:57:04|TripodiNora|988|0|8|Macri|RT @pinochino1: No desviemos la atencion , Massa es un señuelo , miremos a Vidal , a Larreta , al mismo Macri , Massa va a pelear el 3° pue…|neutral
238|1113515779591426049|2019-04-03 18:57:04|Lau_Castiglione|837|1|0|Macri|@gian_magnaghi @SantiSalguero7 La macri|positive
239|1113515778437939200|2019-04-03 18:57:04|Piru_laura|2894|0|99|Macri|RT @Cambiemos2_0: #ViceCambiemos  Para vos, ¿Quien tiene que ser el vice de Mauricio Macri para las elecciones 2019? Vota en el siguiente li…|positive
240|1113515777368498177|2019-04-03 18:57:04|juanpab09491724|151|0|500|Macri|"RT @turca123kordoba: Macri usa un helicoptero oficial para ir a jugar golf, Vidal se lo ""presta"" a la hija para que vaya a  un concierto, D…"|positive
241|1113515757520945153|2019-04-03 18:56:59|juliearias14|990|0|209|Macri|RT @eltanomdp: La nacion difundiendo encuestas donde macri pierde hasta con lousteau 😂🤣 Estan acabados #CarrioAIndagatoriaYa|neutral
242|1113515757281976320|2019-04-03 18:56:59|leovilla947|75|0|0|Macri|@atlanticsurff De evasion impositiva hablan gente que voto a Macri. Me hacen reir los dos huevos jaja!!|positive
243|1113515750843613185|2019-04-03 18:56:57|martasofiamart1|301|0|54|Macri|RT @Solanopo: Este 2 de abril hay que recordar que Macri firmo un acuerdo con el Reino Unido para explotar en forma conjunta la pesca y el…|neutral
244|1113515739938533376|2019-04-03 18:56:55|geroskap|107|0|5132|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
245|1113515738243981312|2019-04-03 18:56:54|CristCorzo|700|0|20|Macri|RT @motoreco_ok: #ALosBotes    #NoParan  “ Macri nos gano”: tras 65 años cierra el local La Victoria y se suma a la ola de negocios vacios en…|negative
246|1113515722326663169|2019-04-03 18:56:50|perlacastro25|8|0|1152|Macri|"RT @LanataJorgeE: Che los que se quejan del encuentro de Macri y Vidal en Chapadmalal les digo que es preferible eso y no reunirte en ""la r…"|neutral
247|1113515719755468805|2019-04-03 18:56:50|crisexeflores|2485|8|2|Macri|Con Cristina / Con Macri |neutral
248|1113515716970450944|2019-04-03 18:56:49|teoyra|3880|0|0|Macri|"Es indudable q el gobierno de Mauricio Macri ""nos inserto en el mundo""...ya somos noticia ""hasta en los pasquines""   #CarrioAIndagatoriaYa        #CFK2019 "|positive
249|1113515716324540420|2019-04-03 18:56:49|_almaderamo|521|0|1|Macri|RT @MatihrdyOficial: banca un toque macri, queres guerra? con el mate no te metas la reputisima madre |positive
250|1113515708200173568|2019-04-03 18:56:47|avrilitacorazon|181|0|0|Macri|🤯😰😱 |neutral
251|1113515704542728193|2019-04-03 18:56:46|Catibarata1|83|0|21|Macri|"RT @pagina12: ""El proyecto de @PatoBullrich    y @german_garavano es peor que la ley de Videla""  "|negative
252|1113515704219836416|2019-04-03 18:56:46|MirthaFrias|6011|0|26|Macri|RT @natalialuzco: LAVAGNA no mide suficiente.   Massa no desiste su candidatura.  Cristina tratando de salvar a Flor de La Carcel.    Los docen…|neutral
253|1113515702932123653|2019-04-03 18:56:46|Betosalinasm|92|1|1|Macri|"@LaMorochaVuelve @FGLM64 Soy montributist para el gob d la ciudad y gano 22700.A eso hay q rstarle ""ingresos brutos"" mas el monotributo: de bolsillo me queda 20 mil pesos. El sueldo de monotributistas que de los hijos de Macri no es mas que mas violencia y mas hambre para todos nosotros (el pueblo)."|negative
254|1113515698809184256|2019-04-03 18:56:45|Carrous_el|1758|0|8|Macri|RT @cadavezmask: @arilijalad @robdnavarro Tal vez hagan lo que hacia papa Macri con el Correo: llevar la empresa con perdidas para no pagar…|neutral
255|1113515695206170625|2019-04-03 18:56:44|Toribia97|155|0|240|Macri|RT @aleberco: Hoy en Brotes Verdes 🌱 La #PesadaHerencia de Cambiemos: US$ 150 mil millones en vencimientos y 12 mil nuevos pobres por dia 🌱…|neutral
256|1113515681939587073|2019-04-03 18:56:41|argentinisimo4|506|0|203|Macri|RT @AliciaCastroAR: Tambien @SergioMassa saludo, al igual que Macri, junto a Pichetto y @UrtubeyJM al autoproclamado “presidente” Guaido. N…|positive
257|1113515655263866880|2019-04-03 18:56:34|GisseStampanoni|439|0|8|Macri|RT @Darioloza1: sabes quien va a volver a votar a macri?? los reverendos hijo de re mil puta, mal cojidos y forros|negative
258|1113515651870728192|2019-04-03 18:56:34|CaroYut|700|0|5132|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
259|1113515635659681792|2019-04-03 18:56:30|thedarkvulture|1443|0|5132|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
260|1113515634044936192|2019-04-03 18:56:29|ciciaretta|69|0|0|Macri|No es Macri gato  Es el Macrigate.   #CarrioAIndagatoriaYa|neutral
261|1113515632891449344|2019-04-03 18:56:29|oaky457|106|0|810|Macri|RT @rinconet: ¡Pero, Sergio, apenas asumio Macri lo acompañaste a Davos para saludar la bendicion de la desregulacion financiera, esa que i…|neutral
262|1113515631767429120|2019-04-03 18:56:29|katalina86k|1359|0|2|Macri|RT @FabyTres: #CarrioAIndagatoriaYA  CARRIO que de VENDIA y hacia que la VENDIERAN como LA VACA SAGRADA de la HONESTIDAD y los valores repub…|neutral
263|1113515628474830851|2019-04-03 18:56:28|melinnaestevez|1868|0|4981|Macri|RT @itsborda: que te pasa macri la concha puta de tu madre |positive
264|1113515623605309442|2019-04-03 18:56:27|ScandMarcela|599|0|3|Macri|RT @PeKa2016: La @bbcmundo escribe que son 2,7 millones de argentinos los que cayeron debajo de la linea de pobreza en el 2018. Y de esos,…|neutral
265|1113515606895099909|2019-04-03 18:56:23|dracmk|1513|0|500|Macri|"RT @turca123kordoba: Macri usa un helicoptero oficial para ir a jugar golf, Vidal se lo ""presta"" a la hija para que vaya a  un concierto, D…"|positive
266|1113515606555484163|2019-04-03 18:56:23|RominaMercado7|1190|0|4981|Macri|RT @itsborda: que te pasa macri la concha puta de tu madre |positive
267|1113515571457536002|2019-04-03 18:56:15|Clau_claudius8|5365|0|344|Macri|RT @Cronistacom: Macri tiene en ejecucion casi 300 obras impactaran favorablemente en el conurbano |neutral
268|1113515569003880453|2019-04-03 18:56:14|KevinUrielG|366|0|5132|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
269|1113515538754490369|2019-04-03 18:56:07|susanacareggio|112|0|156|Macri|RT @GustavoBruzone: Muchas veces en los ultimos tiempos me enoje con ella............    Pero nunca dude de su honestidad.....     Alguien muy…|negative
270|1113515523466235906|2019-04-03 18:56:03|MarioFe47119433|17|1|0|Macri|@FernandezAnibal Ya dije que la materia en relaciones diplomaticas el inutil de macri la tiene previa algun dia se dara cuenta este mamarracho si cuando lo rajen los votos del gobierno|positive
271|1113515523030040578|2019-04-03 18:56:03|theBAtimes|2505|0|0|Macri|#Argentina #Courts #Politics #CFK #FlorenciaKirchner    Florencia Kirchner's ongoing stay in Cuba continued rattling feathers in Argentina on Monday, with President Macri's Cabinet Chief Marcos Peña also weighing in.    |neutral
272|1113515519079006212|2019-04-03 18:56:02|lucas_viejaloca|6562|0|3|Macri|RT @izquierdadiario: Macri le pide perdon al FMI, en lugar de disculparse con 13 millones de pobres  |neutral
273|1113515516805750785|2019-04-03 18:56:01|lopezenzo_|88|0|5132|Macri|RT @fabrimontefusco: Todos los argentinos si vuelven a votar a Macri |positive
274|1113515496450744321|2019-04-03 18:55:57|aorellani|136|0|23|Macri|RT @RPN_Oficial: Usuarios de Junin desenmascaran el falso viaje en colectivo de Vidal y Macri con fuerte custodia policial y vallados por t…|neutral
275|1113515494575869952|2019-04-03 18:55:56|Claudiogdvital3|14|0|1|Macri|RT @Claudiogdvital3: @fabio_gonzal Voto a cualquira amtes que a Macri  Te voto a vos antes que a Macri|positive
276|1113515494047387648|2019-04-03 18:55:56|elciudadanoweb|67108|1|0|Macri|LA VICTORIA, DERROTADA POR MACRI I  Luego de 65 años de vida en el Centro Comercial de la localidad bonaerense de Munro, la tradicional tienda La Victoria anuncio el cierre definitivo del local.  |neutral
277|1113515494030684160|2019-04-03 18:55:56|Lorelain36|503|0|824|Macri|RT @eltanomdp: Encuesta peor presidente de nuestra historia  RT: macri  Fav: de la rua #AndateMacri|positive
